,EAP,HPL,MWS
0,2.192359373320301e-75,1.4032338981430195e-75,2.401864764235796e-73
0,2.3951309637526726e-89,2.5393987170210692e-95,1.0067818874851278e-96
0,3.639072152579531e-99,1.912468177228155e-90,9.84431462712099e-102
0,1.4437191552701637e-156,2.0527532561265493e-166,1.2245537464415844e-144
0,7.257452025191893e-133,2.44182991341503e-140,5.907450983923224e-122
0,2.9707179019016942e-80,1.1548665548216674e-71,3.0654282137980446e-80
0,8.487171286846164e-57,2.1493389204589638e-63,4.8245010236465185e-62
0,1.5485613672360496e-80,2.762472881945546e-88,5.734651738766434e-85
0,1.2390049610720245e-93,6.8036026412820546e-93,1.1871903841029357e-94
0,2.526849733031723e-88,1.1705172121468158e-88,1.6701192303541232e-87
0,8.301081622640568e-62,6.583219159176444e-64,5.4816193125804635e-65
0,4.694699665102373e-139,1.5441164303471662e-142,8.673682902195251e-147
0,1.3290445014268924e-51,1.8568157913286687e-53,3.306018069101375e-55
0,7.686779351192108e-79,1.2419614990932006e-84,1.6004066754313178e-86
0,3.7932030560438796e-145,1.0791585019092263e-134,9.890833135772465e-148
0,1.742378564801193e-49,1.8865965634932325e-51,5.652973239140721e-50
0,4.1016340914900786e-61,1.3097328439701307e-62,1.4761601268090335e-57
0,7.2370252966227545e-62,9.332468487019702e-57,2.4388652558099156e-66
0,8.138817188908821e-61,1.0302586090580197e-55,5.509824623321319e-61
0,1.5322370824617113e-79,1.3330432893006156e-78,1.542865978482722e-76
0,1.2264953088564797e-96,1.726286702214972e-90,8.668562030522333e-98
0,4.4687415209037455e-42,2.7195579391817025e-43,9.487829910885768e-40
0,5.919205514835464e-47,3.4776833790158177e-50,3.8416649128307107e-51
0,1.6588623539085538e-20,6.2125284534334065e-21,2.422889370080105e-21
0,3.743691381209905e-45,4.235184818682648e-47,9.57719528583218e-45
0,9.961108735886591e-45,1.2165788163989844e-41,4.3802142945643696e-44
0,8.753484241139346e-80,2.5444912928211922e-85,6.74118438068878e-87
0,4.536287340453612e-69,3.1210898987889626e-64,5.122102238172335e-67
0,2.323520501281099e-82,3.0344907625254275e-77,2.0416563911393568e-78
0,1.482689314249768e-20,7.797761537319419e-21,4.2871064306555473e-20
0,9.84373714662409e-46,3.377794162303703e-45,1.3730415690812347e-45
0,2.976056709066191e-133,1.0545523232234006e-139,3.539943168941546e-139
0,1.7101390595089192e-51,1.5521813978227362e-54,1.7460623505476504e-46
0,5.29583163038858e-38,2.826838069570044e-40,1.3928685976258179e-42
0,6.902108851092321e-33,3.7586455362823138e-34,4.49606036296179e-32
0,8.115071705192912e-34,1.9837870658135536e-34,1.8321314369850024e-36
0,5.659968342609336e-64,6.789115712488996e-70,1.2130412799032975e-69
0,3.9869722462055974e-281,9.019244914231448e-305,1.0151948337634731e-290
0,5.991605809263538e-61,4.613317106722523e-61,2.0556191204917103e-59
0,1.7960965517135945e-50,4.694492930174011e-49,1.0597641674863838e-49
0,8.005846043196964e-82,6.788753235111074e-86,1.2315311249578215e-83
0,6.54504344070442e-26,1.5792725708561049e-26,4.649563742338914e-28
0,2.6032904719524584e-43,3.9058949759237264e-44,4.631949450186568e-44
0,2.2934814433252057e-34,8.079248182421778e-35,7.936318062207762e-35
0,9.39100274185506e-69,1.2923938873348452e-67,3.7907784864401677e-66
0,4.342436469156984e-131,5.638191434672891e-135,6.179533487877477e-123
0,2.5840729732919402e-105,2.892718510849879e-104,2.947426614874184e-103
0,2.9549251816088973e-67,2.3826976426651055e-67,2.329284065314835e-68
0,4.1643424527897504e-44,1.0026220789539401e-46,2.6449056490288518e-45
0,1.237653185869284e-105,1.5808497849825533e-103,1.406218292294622e-103
0,5.269861021284692e-112,9.26487179423396e-115,1.3834624782401524e-118
0,7.283228947269876e-233,1.1949733719241743e-243,5.388283006779687e-242
0,1.2390082267148602e-74,6.275964330908402e-70,5.672851139158186e-74
0,7.744497382214732e-131,2.842513374366172e-131,3.982754922126116e-121
0,8.497705683539962e-164,1.6116432909826815e-171,5.556239450259576e-169
0,1.5398551898442386e-161,6.402594243819033e-160,1.3695851421784302e-150
0,4.690459753896737e-109,1.6041029698622302e-106,2.3386256476306136e-109
0,1.2403904606327811e-89,2.491940474286875e-91,3.0087241218084664e-86
0,1.4423159212550752e-70,1.322862585428287e-73,2.331476467320478e-70
0,1.5175324193588543e-119,1.0240399744877562e-116,2.4309603319075036e-115
0,8.1825681801927e-107,1.5033841440201244e-99,1.6994542259320436e-106
0,1.0222333505246943e-109,4.025125233754667e-115,2.0253195902464176e-115
0,1.7021124511292949e-99,7.671104575759413e-100,4.842840722777848e-92
0,1.5625737475624907e-91,3.0304529505452973e-90,9.443844971535187e-90
0,5.8866985215008796e-33,5.996760817818e-35,1.377311581843706e-31
0,9.066383644017188e-24,9.835255289371574e-25,1.050790003203317e-23
0,2.7458030897095503e-116,5.966105330121884e-116,4.838197762808971e-116
0,1.5681428609431965e-161,9.70563447972364e-160,1.1283842064619933e-155
0,1.336837733275813e-97,7.341602766808029e-100,3.759219353863974e-97
0,2.140046964652577e-215,1.6676274577926962e-219,3.290263407357402e-212
0,6.80288573e-316,2.8748774e-316,3.006678026082253e-307
0,6.811534218326513e-136,5.249120481466393e-144,1.622381999225815e-129
0,7.810724819287924e-101,4.0480240567185586e-102,3.331508235348015e-89
0,2.627226778223877e-31,2.607484594350448e-31,1.0762705623119308e-33
0,1.0938020862639164e-127,3.924038729886668e-130,2.7921680897001644e-132
0,6.940725892853056e-81,1.96074099762889e-86,1.3897332331411496e-76
0,5.99791811358426e-54,4.457803939995266e-56,1.2349434201839789e-57
0,8.371407232086685e-54,5.485822174983226e-51,1.1571212243564507e-56
0,5.616196501308462e-81,7.338891779688662e-85,2.224792952231005e-81
0,4.037210951030022e-48,2.7070239332877733e-52,1.1995569789157082e-53
0,3.010490454466609e-80,7.92564886803384e-88,1.5932962798216658e-75
0,1.6723071840883458e-109,3.657283022134623e-109,1.6841296977831636e-102
0,4.553268574301635e-84,1.9697318216234268e-75,1.4268943762734144e-85
0,8.288674477653493e-46,2.253445394389239e-47,6.067378661857707e-47
0,1.4893718890960575e-106,6.763164348620651e-109,9.225046104126608e-100
0,1.6080223146492287e-124,1.0241659671597364e-128,5.8740469978445625e-126
0,8.038941465827683e-46,1.1007072675192497e-43,4.571577926884693e-49
0,3.97864423510719e-113,2.070728230053455e-113,3.280964708616558e-105
0,1.0462356004448803e-109,2.966413095765562e-113,1.9052395482719976e-114
0,1.6312627147436062e-141,4.657725908915914e-136,6.3193914083809754e-133
0,6.814194367270066e-34,6.089140668374573e-36,2.1514984162823605e-32
0,9.660435386507475e-76,5.2332465125109675e-70,1.8737751709507033e-75
0,6.210946850956207e-54,1.586133320815254e-59,6.780859097710685e-58
0,3.5616255722514465e-75,3.518040058959143e-78,2.0049070636504454e-70
0,4.1331482162368943e-98,1.260870498261145e-101,2.457765788112145e-104
0,1.844311029630602e-34,2.229703079073691e-34,2.3082226808499015e-32
0,8.569288953576342e-22,1.2433030927680242e-23,8.379571952942239e-22
0,9.77001260764726e-58,8.311995974875869e-60,4.645874645937501e-50
0,2.0641403783976245e-56,5.791293417564791e-60,1.0208393793569605e-62
0,6.699348754856335e-66,1.7649722195544303e-64,2.968885950136667e-64
0,1.8138883015725928e-78,1.0006364602234223e-77,4.136763532834918e-82
0,1.1979014575476739e-107,1.1102330860318307e-113,4.744726610391448e-104
0,6.923671781855872e-68,1.4730233936273656e-68,2.226595602294954e-69
0,8.999443207741448e-76,4.015170982429222e-77,1.2379122501800225e-78
0,9.134807243837203e-132,1.793602794635259e-146,3.556532941702528e-148
0,1.2516568164930192e-87,9.160483316754966e-89,8.711245992936376e-88
0,8.808177706845337e-123,1.4645456808859567e-128,4.291191895330239e-129
0,1.9364535492682146e-28,2.3471626589980465e-30,1.5231811412499627e-29
0,9.963051136693098e-64,1.3031364389864686e-68,2.0035984239875556e-64
0,5.328232241801912e-40,2.456682608050535e-38,5.418961835692609e-39
0,5.608639664413027e-33,4.198167747022065e-36,1.2404630365535082e-34
0,1.2241896840241295e-33,1.0111508398326803e-37,5.47415903341831e-37
0,9.985430780340162e-37,1.5282095292570316e-38,2.6507794775159604e-38
0,1.4274545597338392e-195,2.0670406986110103e-193,1.5233063082229934e-184
0,1.0430036423259544e-134,1.6953600138267687e-131,1.442594559707975e-124
0,4.929779345831573e-34,2.473178033123665e-34,6.273404364311216e-33
0,5.628223831715852e-19,9.39634407249961e-21,5.807880652992362e-20
0,8.736347439532999e-20,1.9727630574617257e-19,7.3990637262386465e-19
0,1.1487939956725642e-42,1.2967858652003144e-42,2.9969076616063594e-45
0,5.981886634107416e-63,1.0206026235047111e-65,1.569103374987408e-60
0,2.2468741098305293e-47,2.394283919254388e-46,4.631541459656606e-47
0,1.6339469027232854e-244,3.091698962868366e-232,5.885588056573007e-248
0,1.3106657568417763e-63,2.803128581389487e-68,3.753588546690031e-64
0,8.019574206563765e-108,4.795317379141588e-97,4.445072936657987e-108
0,6.481059412135148e-120,2.111829581906428e-120,9.556832241992245e-118
0,2.8935356582657112e-64,4.5164109304348284e-64,1.7677392144729612e-61
0,2.386475132104106e-132,7.14419788787533e-127,5.506089774349855e-137
0,1.9750383842791907e-140,5.880461172551826e-138,2.0989180364617005e-146
0,2.896598655828377e-125,5.3394636701873135e-123,5.381645285573724e-116
0,9.080481381841306e-50,1.2865447739970741e-49,6.403350655040034e-51
0,1.6745335081970947e-103,3.1291830077669465e-109,1.856953542949243e-95
0,7.513636732003415e-117,5.689241684775136e-115,1.8160284061570856e-124
0,5.1314581971193325e-111,7.924931905894513e-106,2.627249403443865e-110
0,4.0310150508752295e-56,2.1785654208707496e-57,3.089593886829242e-57
0,2.633779128269819e-97,5.035042825469464e-92,3.4608447934772364e-100
0,1.0850440640619287e-62,8.691101682522097e-60,5.1096357914447556e-62
0,4.4831589424483124e-36,1.2569296508659626e-35,1.315072527128636e-37
0,1.7422569931781782e-110,3.814061306637358e-120,4.365517868071865e-114
0,2.004668921132699e-50,6.45353768487474e-53,5.090286777464583e-55
0,1.087861278482799e-39,3.881632833503376e-42,2.745067349888204e-36
0,1.7570000728790614e-92,4.174440060609261e-96,3.553815375683814e-95
0,3.669710524161968e-81,1.5492517133975536e-87,6.261227200858557e-81
0,2.326937269056369e-58,7.917043445476437e-59,4.296972479987346e-61
0,1.5678554267852032e-40,8.620234459833842e-48,9.826524539378831e-48
0,1.641212250171451e-58,1.274839638537807e-54,8.644371297139898e-57
0,5.319532735035863e-53,1.5029652703832485e-52,1.2486924044704468e-48
0,2.93156492672484e-78,1.1400693151112652e-73,2.8115783461706776e-75
0,1.3937199873272715e-81,6.473844982821327e-92,4.1160062956187785e-87
0,1.9857069258980346e-126,2.3609024043856997e-119,8.950775899393903e-124
0,1.098699920691929e-23,3.4919613580297854e-24,1.3722227215838789e-24
0,3.660405873092443e-154,5.681382081968616e-153,1.2183337545456402e-154
0,3.507453147788427e-77,8.739129459669716e-83,3.3101303124043226e-87
0,1.701967769155532e-190,2.656974088006167e-198,4.120197322740304e-173
0,6.490916735138545e-92,2.405299533450491e-94,1.7850446029681278e-93
0,1.1618009966511107e-148,3.408485661283052e-137,3.7350374121031735e-149
0,3.485287550692384e-77,4.5081544754032986e-79,1.237667768275233e-80
0,1.2659813553643843e-26,7.100428454729832e-32,4.366549028126929e-30
0,5.4792089688466484e-173,2.0759055170990178e-163,9.14668322106078e-181
0,1.8690798118524018e-101,5.103347413826533e-97,1.037961422589249e-98
0,2.2018552131491854e-36,5.6365327734426215e-36,3.4467599935192397e-35
0,3.8768205487397753e-29,1.183679337826559e-31,2.8557422495834564e-31
0,7.638239619491735e-57,6.309307706533203e-60,5.335056271748499e-60
0,4.715269785828957e-51,2.4085445068758384e-52,5.037079845980621e-46
0,2.0112707734136703e-29,4.873285317534762e-30,2.1148497301062353e-31
0,6.041454592793925e-100,1.0122139132582975e-92,5.082796875280271e-99
0,4.9204981600673277e-79,6.106919198396048e-80,1.6866757289260526e-76
0,2.520247899082221e-20,8.325422899745651e-22,1.8457651606247885e-23
0,3.645326857282481e-91,3.0196549982034304e-101,4.3652036328029015e-98
0,5.182901089968987e-31,2.7222879169364836e-30,3.1121709024511113e-29
0,1.6690047620923853e-92,1.0090697436998978e-93,5.912671667467554e-85
0,3.791658575998429e-111,1.12941920110319e-118,5.614042805025603e-122
0,1.8739389717448753e-229,1.646379747343063e-240,1.7000625884639735e-243
0,3.058069952822604e-96,5.4222541776677375e-105,1.3090909094283998e-103
0,3.5478757824039766e-48,3.850998377074393e-49,6.6109185725445096e-46
0,8.146066158694683e-79,6.577799537920879e-84,7.772584817644832e-85
0,8.832997326059884e-63,5.242321231534181e-68,1.2784920091313216e-66
0,1.407243862827956e-75,6.8092124275508396e-77,8.190756462119462e-79
0,1.5806280265678627e-104,1.453166808086462e-106,2.548813107994665e-96
0,1.3099224845186276e-109,2.5433677599536664e-106,1.6451891747465582e-110
0,1.9512569079246548e-49,5.576693007946502e-55,1.382830627405602e-47
0,5.570344769339164e-124,2.660917088157921e-117,5.208084353482311e-124
0,5.208369084491528e-97,4.861523112123635e-100,3.263994460463259e-91
0,1.9206331423286083e-44,2.3154734632946628e-48,2.766455070596602e-45
0,1.2933316317988785e-28,5.851136054656687e-31,2.7756960513438238e-30
0,1.963732931450603e-94,1.0438171378342823e-97,1.8473494892892326e-88
0,5.848434702194191e-37,2.821896884340991e-38,9.983183042399295e-38
0,1.1792040851248264e-98,1.027604598138494e-94,1.0723384397656216e-100
0,1.5982743973410804e-135,1.1521088144987811e-141,3.90336866092232e-145
0,1.467296474329274e-91,1.3005825675651673e-95,5.056037529995534e-97
0,6.261977113654315e-264,3.424512775456364e-274,5.360520679765117e-279
0,6.63792369783621e-51,2.6248527639752526e-50,3.3951777943442884e-48
0,1.6567287661580323e-111,7.100438614421087e-115,5.631423861089339e-105
0,2.599534567332842e-41,5.5650826559944824e-42,9.328359785748965e-42
0,3.198814421002613e-73,2.7510500314463875e-72,1.8350359566474115e-71
0,4.1855332673351186e-50,2.1774461911101966e-53,2.4170894398652836e-52
0,1.0940113325831997e-34,4.527821667939105e-37,1.017924096683516e-36
0,2.707233097571572e-52,2.9689312577927622e-53,3.8005482286793215e-52
0,2.9805490597947086e-46,5.066891152010107e-51,1.0096027744819308e-50
0,5.515640378447561e-99,4.768527148080445e-105,2.36081032176304e-100
0,1.4421619067799325e-165,5.84560117162842e-172,5.637510427222273e-173
0,1.6388613579867164e-89,3.3276536488284425e-84,1.333162080484776e-91
0,2.9788007687857213e-26,1.0534154994010769e-27,1.917626582663419e-27
0,7.550752195572489e-78,1.516393645963924e-81,7.147170303105381e-83
0,5.112829027277761e-71,1.0260303690942595e-63,4.434584478102048e-65
0,1.2281960694513998e-39,1.0692225836272682e-40,4.356473003285296e-40
0,3.006073445353727e-53,1.2863508013952608e-52,1.939948169824203e-56
0,1.7295385765222651e-96,1.8983175931949375e-89,4.9786170880916985e-96
0,2.0986730776115133e-74,7.682591659856638e-78,8.960639112326009e-76
0,8.748101469897626e-120,4.8382041576643875e-114,1.1608030517078883e-128
0,1.4275762658813373e-105,6.390476841222631e-110,3.026297179575601e-102
0,4.255441917128184e-24,5.3815540714993726e-27,1.4596393346945368e-25
0,2.0724100316240078e-60,1.0273073799608516e-64,4.774571026298077e-65
0,1.3249300574347848e-51,7.296557076867412e-53,2.9942825140331057e-54
0,1.064680672835838e-62,3.124392461964453e-64,4.858805461246406e-63
0,5.680960976797125e-52,1.7531491318577923e-53,2.5627652238654012e-54
0,8.455453687162007e-49,5.854695264753131e-51,2.194844674901877e-52
0,7.574715802757224e-13,4.400578815048253e-13,8.221429542033702e-14
0,1.4082364824518575e-71,1.0594090951815256e-74,3.6290660798699796e-67
0,7.817139332105524e-42,4.304859466039694e-40,2.438403532976446e-44
0,3.072246206513184e-105,1.3592218094113226e-104,2.922636225026718e-101
0,9.021490128500524e-173,1.9618810342560314e-173,1.4151649347990657e-177
0,3.8915223956296494e-119,2.597984054915332e-120,2.060322252947884e-113
0,1.003022909460006e-31,1.1871830204921131e-36,8.937547050619355e-35
0,5.102600864789143e-37,1.1810151663938246e-37,3.148652138011253e-34
0,4.8360735480854256e-127,1.230100354157711e-124,5.954599368173297e-121
0,1.3419452453993937e-100,6.028157975181101e-99,1.4192844934761433e-95
0,8.416980423366758e-87,2.255934532429172e-93,9.598879881404527e-90
0,1.5241812535185801e-59,2.719150952927364e-63,4.619067792100281e-63
0,8.987162389825496e-111,2.3712322879828584e-113,8.930553409611684e-105
0,1.695133294128983e-50,1.2465359576538237e-47,5.600732180623469e-47
0,4.490248106288028e-110,5.9085030269108716e-108,5.300586852946795e-104
0,8.137987056744163e-132,6.947718384939747e-135,4.708072822738667e-139
0,1.4226614925317935e-87,5.3684827799863895e-90,6.1197863844297896e-92
0,9.216372524433925e-110,2.9630229286869204e-105,1.5001015169065755e-116
0,4.101259870524484e-69,7.784344141460216e-75,4.556187737492526e-68
0,4.668942647207399e-25,1.1658086418384508e-25,3.6422518740199578e-25
0,1.4848011994025476e-99,3.8325158112584974e-103,3.2089745804506656e-104
0,9.322472548894279e-119,5.946345198310302e-110,2.595925409981741e-115
0,9.35812599711757e-50,5.024674025737001e-51,7.284768586426168e-52
0,8.72591900889755e-99,7.589644415573002e-98,2.4971543803529448e-95
0,6.375694908509413e-23,5.834957695581898e-26,3.9463525749280676e-24
0,8.951704997023972e-22,1.018838818088408e-21,1.2461384242787812e-21
0,5.3194157792041256e-135,5.521831885596752e-141,2.629647355441057e-137
0,2.2312374220734455e-46,4.871481560145148e-46,1.3684152704390725e-47
0,6.33188513118524e-104,1.47298196307701e-100,6.628437119005303e-108
0,1.1426460040440355e-58,4.903374160986601e-56,5.254142577526735e-60
0,5.088520636821165e-150,1.23104199879294e-140,8.65666379173415e-152
0,3.231339421222878e-93,2.4671732643086375e-99,1.0527714847167008e-95
0,5.0338949789361136e-61,5.7824668942000395e-62,5.090205000583012e-63
0,6.14913761757504e-64,4.24467071821119e-63,1.7919142759232502e-64
0,3.954396881449145e-83,8.885438912630336e-84,5.823935989422298e-88
0,2.0003751313694752e-63,1.0566194446198067e-55,5.179402115304092e-61
0,5.7410371290736646e-98,1.072314638898042e-84,7.353876973527916e-95
0,4.4192481491884236e-36,1.1556231047267912e-37,2.6348985149574717e-33
0,1.1772541381602393e-33,1.6222037542773064e-33,2.7493345186651366e-33
0,2.1006656209114898e-126,7.36649842789642e-131,6.47106815303407e-122
0,7.138333414545848e-21,1.3287157207711755e-21,6.910353516423014e-21
0,2.8578108573097173e-115,1.670341377741522e-120,2.6605684184398154e-106
0,5.328092701056086e-157,9.616535344748794e-159,3.395199396222647e-168
